ID;GENRE_IDS;RELEASE_DATE;VOTE_COUNT;VOTE_AVERAGE;TITLE
587807;[35, 10751, 16];2021-02-10;2459;6.8;Tom & Jerry
588921;[12, 16, 10751, 14];2021-02-09;438;7.0;AINBO: Spirit of the Amazon
663558;[16, 28, 14];2021-02-06;439;8.1;New Gods: Nezha Reborn
613911;[878, 10749, 18];2021-02-05;615;5.5;Bliss
581389;[18, 14, 878];2021-02-05;1039;7.1;Space Sweepers
722913;[18, 10749];2021-01-29;1390;7.025;Malcolm & Marie
644092;[12, 28, 35, 10751];2021-01-29;416;6.234;Finding ʻOhana
587996;[28, 80, 53];2021-01-29;912;6.376;Below Zero
581734;[18];2021-01-29;3023;7.195;Nomadland
602269;[18, 80, 53];2021-01-28;2536;6.337;The Little Things
458220;[18];2021-01-28;1640;8.119;Palmer
630586;[27, 53];2021-01-26;1163;6.0;Wrong Turn
776797;[27, 53];2021-01-22;887;6.8;The Sadness
775996;[53, 28, 878];2021-01-15;1798;6.4;Outside the Wire
634528;[28, 18, 53];2021-01-15;1611;6.8;The Marksman
550205;[16, 10751, 35, 14];2021-01-15;1358;7.9;Wish Dragon
532865;[18, 36];2021-01-14;1200;6.866;The Dig
628534;[18];2021-01-13;892;6.963;The White Tiger
567797;[80, 53, 9648];2021-01-01;695;6.827;The Dry
675327;[27, 28, 10752];2020-12-31;984;5.826;Shadow in the Cloud
641662;[18];2020-12-30;1220;7.0;Pieces of a Woman
780154;[35, 18, 53];2020-12-28;350;5.9;All My Friends Are Dead
773655;[35];2020-12-27;740;6.5;Death to 2020
661914;[18];2020-12-25;643;7.011;One Night in Miami...
652837;[16, 18, 10749];2020-12-25;483;8.3;Josee, the Tiger and the Fish
615677;[10751, 28, 14, 35];2020-12-25;775;6.004;We Can Be Heroes
581032;[18, 37, 12];2020-12-25;1770;6.961;News of the World
508442;[16, 10751, 35, 14];2020-12-25;10609;8.1;Soul
600354;[18];2020-12-23;3236;8.1;The Father
774372;[10402, 99];2020-12-21;361;8.019;ariana grande: excuse me, i love you
651571;[878, 28, 27];2020-12-17;653;4.2;Breach
464052;[28, 12, 14];2020-12-16;8516;6.419;Wonder Woman 1984
633515;[28, 10752, 12, 36, 18];2020-12-14;689;7.094;The Forgotten Battle
582014;[53, 80, 18];2020-12-13;3290;7.4;Promising Young Woman
721625;[878, 53];2020-12-10;746;6.226;Songbird
614911;[878, 18];2020-12-10;1856;5.739;The Midnight Sky
636565;[35, 12];2020-12-09;1313;7.033;Rose Island
723072;[27, 9648];2020-12-04;953;6.487;Host
662546;[10751, 14, 35];2020-12-04;611;6.7;Godmothered
755339;[35, 10751, 18];2020-12-03;419;7.344;Just Another Christmas
458576;[28, 14, 12];2020-12-03;3323;6.6;Monster Hunter
611213;[10749, 35];2020-12-02;681;6.12;The Prom
447362;[18, 10749];2020-11-27;1894;8.247;Life in a Year
520172;[10749, 35];2020-11-26;1226;7.166;Happiest Season
634544;[18];2020-11-25;407;7.316;Uncle Frank
615667;[18, 10402];2020-11-25;1164;6.659;Ma Rainey's Black Bottom
529203;[16, 10751, 12, 14, 35];2020-11-25;3876;7.467;The Croods: A New Age
575604;[53, 9648, 878];2020-11-23;839;7.5;The Call
787428;[18];2020-11-20;452;7.091;Two Distant Strangers
590706;[28, 878, 14];2020-11-20;615;4.8;Jiu Jitsu
546121;[53, 27, 18];2020-11-20;2595;7.3;Run
502033;[18, 10402];2020-11-20;2567;7.716;Sound of Metal
761053;[10749, 18];2020-11-19;1057;8.378;Gabriel's Inferno: Part III
663870;[28, 35, 18, 53];2020-11-19;886;7.258;Riders of Justice
643882;[10751, 10749, 35, 10770];2020-11-19;881;6.827;The Princess Switch: Switched Again
641501;[878, 12, 28, 35, 53];2020-11-19;502;6.045;How I Became a Superhero
498402;[10402, 35, 18, 10751];2020-11-19;358;6.676;Aline
670203;[53, 18];2020-11-18;431;6.396;The Talent of the Hornet
654028;[10751, 14, 12, 35];2020-11-18;1066;6.462;The Christmas Chronicles: Part Two
614560;[18, 36];2020-11-13;1618;6.682;Mank
568467;[10749, 18];2020-11-13;589;7.0;Ammonite
551804;[35, 27];2020-11-12;1647;6.6;Freaky
592984;[18];2020-11-09;931;6.7;Hillbilly Elegy
622855;[10751, 14, 10402];2020-11-06;525;6.6;Jingle Jangle: A Christmas Journey
738646;[35, 10751, 10749, 10770];2020-11-05;555;6.4;Operation Christmas Drop
596161;[53, 80, 37];2020-11-05;689;6.809;Let Him Go
667869;[18];2020-11-03;546;6.7;The Life Ahead
671039;[80, 53, 28, 18];2020-10-30;589;5.9;Rogue City
621151;[53, 27, 14];2020-10-30;396;6.4;Spell
670428;[878, 35, 27];2020-10-29;365;5.963;PG: Psycho Goreman
602654;[53, 12];2020-10-29;385;5.592;Horizon Line
590995;[27, 18, 14];2020-10-28;819;6.1;The Craft: Legacy
571384;[27, 9648, 53];2020-10-28;682;6.4;Come Play
615665;[35, 10749];2020-10-27;2222;7.0;Holidate
531219;[10751, 35, 14];2020-10-26;2820;6.4;Roald Dahl's The Witches
441130;[16, 10751, 12, 14];2020-10-26;1211;8.2;Wolfwalkers
560144;[878, 28, 53];2020-10-25;552;5.575;Skylines
741074;[16, 10751, 35, 14];2020-10-23;538;6.9;Once Upon a Snowman
740985;[35];2020-10-23;2570;6.444;Borat Subsequent Moviefilm
652004;[27, 53];2020-10-23;432;6.0;The Wolf of Snow Hollow
632322;[10749, 18];2020-10-23;489;7.8;All My Life
549294;[27, 878, 53];2020-10-23;955;6.321;Synchronic
692969;[18, 27, 53];2020-10-22;636;5.605;Cadaver
664031;[10749, 35];2020-10-22;470;6.944;Out of My League
516632;[27, 9648, 53];2020-10-22;856;6.2;The Empty Man
651881;[35, 18];2020-10-21;869;7.2;Bye Bye Morons
602211;[28, 35, 14];2020-10-19;858;5.543;Fatman
720755;[35, 18, 9648];2020-10-16;418;6.6;The Kid Detective
710356;[10749, 18];2020-10-16;581;7.4;2 Hearts
635302;[16, 28, 14, 53];2020-10-16;3997;8.213;Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train
590223;[35, 28, 12, 14, 878];2020-10-16;4059;7.304;Love and Monsters
560050;[16, 12, 10751, 14];2020-10-16;1303;7.2;Over the Moon
505379;[10749, 18, 9648, 53];2020-10-16;1098;6.3;Rebecca
740996;[99, 10402];2020-10-14;494;8.254;BLACKPINK: Light Up the Sky
613377;[35, 28];2020-10-14;363;5.457;30 Days Max
643550;[27, 9648, 53];2020-10-13;457;5.9;Nocturne
618353;[16, 28];2020-10-13;424;7.064;Batman: Death in the Family
630566;[10402, 18, 10749];2020-10-09;1009;8.25;Clouds
575776;[27, 9648, 53];2020-10-09;737;6.6;Saint Maud
715123;[27, 878];2020-10-07;446;6.317;Books of Blood
617505;[35, 9648, 27];2020-10-07;1650;5.924;Hubie Halloween
716258;[27, 878, 53];2020-10-06;537;6.4;Black Box
660982;[35];2020-10-06;645;6.202;American Pie Presents: Girls' Rules
604578;[35, 27];2020-10-02;536;6.8;Spontaneous
575417;[18, 35];2020-10-02;692;6.096;On the Rocks
435615;[27, 53, 878];2020-10-02;889;6.349;Possessor
737568;[28, 53];2020-10-01;422;5.795;The Doorman
606876;[35, 10749];2020-10-01;434;6.1;Rifkin’s Festival
528085;[878, 53];2020-10-01;842;5.3;2067
604822;[35, 53, 28, 12];2020-09-30;547;6.325;Vanguard
597156;[18];2020-09-30;428;6.8;The Boys in the Band
743601;[99];2020-09-29;667;7.3;American Murder: The Family Next Door
733156;[53, 27];2020-09-29;388;6.776;Sightless
664280;[99, 18];2020-09-28;368;8.5;David Attenborough: A Life on Our Planet
755812;[16, 10770, 14, 28];2020-09-25;1101;8.1;Miraculous World: New York, United HeroeZ
621870;[28, 12, 35, 14];2020-09-25;537;6.7;Secret Society of Second Born Royals
556984;[18, 36];2020-09-25;3060;7.692;The Trial of the Chicago 7
541305;[80, 18, 35];2020-09-25;469;6.3;Kajillionaire
524216;[14, 27];2020-09-25;432;6.7;The Mortuary Collection
580175;[35, 18];2020-09-24;3321;7.63;Another Round
497582;[12, 9648, 80];2020-09-23;6077;7.261;Enola Holmes
533514;[16, 14, 10749, 18];2020-09-18;414;8.26;Violet Evergarden: The Movie
701175;[53, 18, 80];2020-09-16;631;6.052;The Paramedic
718633;[18];2020-09-12;449;6.9;Bruised
499932;[80, 18, 53];2020-09-11;3388;7.2;The Devil All the Time
623491;[35, 27];2020-09-10;1662;6.361;The Babysitter: Killer Queen
509635;[53, 27];2020-09-10;742;6.348;Alone
594718;[878, 18, 27];2020-09-08;753;6.507;Sputnik
724989;[28, 12, 53];2020-09-04;642;5.0;Hard Kill
682110;[99];2020-09-04;919;7.878;My Octopus Teacher
337401;[12, 14, 28, 10751];2020-09-04;6717;6.9;Mulan
553604;[53, 28, 80];2020-09-03;1753;6.5;Honest Thief
644090;[10749, 35];2020-09-02;640;6.411;Love, Guaranteed
627290;[27];2020-09-02;919;6.2;Antebellum
613504;[10749, 18];2020-09-02;5342;7.172;After We Collided
500840;[18, 14, 9648, 53];2020-08-28;1964;6.578;I'm Thinking of Ending Things
438396;[18, 53];2020-08-28;422;6.3;Unknown Origins
659986;[27, 9648, 53];2020-08-27;392;5.6;The Owners
594328;[10751, 16, 878, 35];2020-08-27;371;7.3;Phineas and Ferb the Movie: Candace Against the Universe
501979;[35, 878, 12];2020-08-27;961;5.907;Bill & Ted Face the Music
425001;[35, 10751];2020-08-27;966;6.44;The War with Grandpa
618354;[16, 28, 878];2020-08-23;447;7.095;Superman: Man of Tomorrow
632632;[16, 18, 10402, 10749];2020-08-22;393;8.3;Given
577922;[28, 53, 878];2020-08-22;10042;7.2;Tenet
626393;[10751, 28];2020-08-21;410;6.4;The Sleepover
621013;[18, 10749];2020-08-21;1117;7.342;Chemical Hearts
523781;[18, 10749];2020-08-21;611;7.8;Words on Bathroom Walls
508570;[10751, 35, 18];2020-08-21;588;7.4;The One and Only Ivan
718444;[28, 12];2020-08-20;689;5.607;Rogue
582885;[18];2020-08-19;442;5.1;Cuties
653598;[35, 80, 27, 53];2020-08-14;443;6.5;Spree
605116;[28, 80, 878];2020-08-14;2857;6.451;Project Power
400160;[10751, 16, 14, 12, 35];2020-08-14;2861;7.5;The SpongeBob Movie: Sponge on the Run
606234;[878, 18, 14, 53];2020-08-13;701;6.3;Archive
612706;[35, 10402];2020-08-07;1170;7.538;Work It
531499;[28, 80, 18];2020-08-07;482;5.6;The Tax Collector
628917;[35, 18];2020-08-06;507;5.7;An American Pickle
703771;[16, 28, 12, 878];2020-08-04;443;6.965;Deathstroke: Knights & Dragons - The Movie
429415;[28, 18, 878, 53];2020-08-01;565;6.5;Extinction
724089;[10749, 18];2020-07-31;1519;8.383;Gabriel's Inferno: Part II
668742;[35, 10751];2020-07-29;545;7.5;Father There Is Only One 2
524047;[28, 53];2020-07-29;4593;7.13;Greenland
726208;[18, 27, 53];2020-07-24;749;6.5;Don't Listen
583083;[35, 10749];2020-07-24;5006;7.6;The Kissing Booth 2
527660;[18, 35];2020-07-24;534;6.308;Yes, God, Yes
601844;[53, 27, 28];2020-07-23;597;6.281;Becky
587496;[27, 53];2020-07-23;903;5.5;The Rental
579583;[35, 18];2020-07-22;1014;7.009;The King of Staten Island
603119;[53, 28, 80];2020-07-18;695;6.446;The Silencing
625568;[28, 53, 27];2020-07-16;2312;6.441;Unhinged
581392;[27, 28, 53, 12];2020-07-15;2381;6.8;Peninsula
659959;[10749, 18];2020-07-14;834;7.389;Summer of 85
587792;[35, 10749, 878];2020-07-10;3180;7.337;Palm Springs
547016;[28, 14];2020-07-10;4220;7.135;The Old Guard
522444;[27, 28, 12];2020-07-09;432;5.2;Black Water: Abyss
516486;[10752, 28, 18];2020-07-09;2961;7.4;Greyhound
679989;[35];2020-07-08;428;5.867;Simply Black
521034;[10751, 14, 18];2020-07-08;585;6.333;The Secret Garden
385103;[16, 35, 10751, 9648];2020-07-08;1721;7.037;Scoob!
608195;[27, 53, 10752, 878];2020-07-03;552;6.3;Ghosts of War
606625;[27, 53];2020-07-03;509;6.2;Follow Me
556574;[36, 18];2020-07-03;1440;8.176;Hamilton
539181;[27, 9648];2020-07-03;747;6.077;Relic
619592;[28, 12, 80, 53];2020-07-02;522;5.148;Force of Nature
539885;[28, 53, 80];2020-07-02;2604;5.8;Ava
706510;[35, 10749];2020-07-01;479;6.0;Desperados
694234;[35, 10749];2020-07-01;554;6.2;Under the Riccione Sun
621707;[27, 9648];2020-07-01;392;5.8;The Vigil
598133;[35];2020-07-01;486;6.1;The F**k-It List
595148;[35, 18];2020-07-01;446;6.0;Irresistible
677638;[16, 12, 10751, 35, 10770];2020-06-30;811;7.829;We Bare Bears: The Movie
531454;[35, 10402];2020-06-26;1434;6.439;Eurovision Song Contest: The Story of Fire Saga
429422;[80, 18];2020-06-26;382;5.005;Capone
614696;[28, 27];2020-06-24;1849;7.236;#Alive
531876;[10752, 18, 36, 28];2020-06-24;1051;6.902;The Outpost
707886;[35, 10402, 18];2020-06-19;1119;7.6;Feel the Beat
706503;[28, 53, 80];2020-06-19;790;6.608;Lost Bullet
667520;[16, 18, 10749, 14];2020-06-18;1389;7.892;A Whisker Away
514593;[27, 53];2020-06-18;793;6.0;You Should Have Left
708336;[27];2020-06-15;851;6.5;Return of the Tooth Fairy
614292;[18];2020-06-15;573;6.7;Bad Tales
522098;[18, 35, 10749];2020-06-15;351;6.9;Babyteeth
599521;[14, 10749, 10770];2020-06-13;454;7.5;Z-O-M-B-I-E-S 2
581859;[10752, 18];2020-06-12;1078;6.482;Da 5 Bloods
836466;[16];2020-06-10;1237;6.343;Return
606679;[10749, 35, 10402, 18];2020-06-10;450;7.0;The High Note
339095;[28, 80, 53];2020-06-05;818;6.5;The Last Days of American Crime
696374;[10749, 18];2020-05-29;2416;8.4;Gabriel's Inferno
475430;[12, 14, 878, 10751, 28];2020-05-29;1657;5.6;Artemis Fowl
576156;[35, 28, 10749];2020-05-22;698;6.1;The Lovebirds
513268;[27, 53, 9648];2020-05-19;353;6.2;Body Cam
582596;[35, 10749];2020-05-13;1187;6.151;The Wrong Missy
618344;[16, 28, 878];2020-05-05;1473;8.2;Justice League Dark: Apokolips War
597219;[35, 10749, 18];2020-05-01;1506;7.088;The Half of It
689723;[53];2020-04-30;866;6.3;Dangerous Lies
656563;[10749, 35];2020-04-30;616;7.71;Rich in Love
602147;[18, 9648, 53];2020-04-30;649;6.4;Inheritance
545609;[28, 53];2020-04-23;6132;7.3;Extraction
560044;[16, 35, 10751];2020-04-22;915;7.057;The Willoughbys
581577;[10752, 18];2020-04-17;404;7.6;Persian Lessons
680593;[27, 18, 9648];2020-04-16;460;6.2;The Dark and the Wicked
550231;[18, 10749];2020-04-16;614;7.294;The Secret: Dare to Dream
664767;[16, 28, 14];2020-04-12;1384;8.101;Mortal Kombat Legends: Scorpion's Revenge
624808;[35, 10749];2020-04-10;701;5.7;Love Wedding Repeat
689249;[99];2020-04-03;1074;7.4;Money Heist: The Phenomenon
615177;[35, 28, 80];2020-04-03;413;5.479;Coffee & Kareem
340102;[878, 27, 28];2020-04-02;3446;6.1;The New Mutants
491926;[10752, 36, 18];2020-03-27;432;6.947;Resistance
674944;[53, 18];2020-03-25;747;6.4;The Occupant
681019;[35, 27];2020-03-20;658;5.257;Nobody Sleeps in the Woods Tonight
595671;[18];2020-03-13;523;7.163;Never Rarely Sometimes Always
449756;[18, 53];2020-03-13;582;6.4;The Postcard Killings
585244;[10402, 18, 10749];2020-03-12;1172;7.6;I Still Believe
514847;[28, 53, 27];2020-03-11;3261;6.636;The Hunt
480857;[18, 10749, 36];2020-03-11;839;6.598;Radioactive
446893;[10751, 16, 35, 14, 12, 10402];2020-03-11;2149;7.286;Trolls World Tour
382748;[35, 18, 10749, 10751];2020-03-10;557;7.4;Stargirl
668195;[18];2020-03-09;419;6.156;Ultras
713776;[18, 16];2020-03-07;917;7.686;If Anything Happens I Love You
627725;[18];2020-03-06;973;7.6;The Banker
590854;[18, 53];2020-03-06;548;6.928;The Hater
581600;[35, 28, 53];2020-03-06;2321;6.528;Spenser Confidential
558582;[18, 37];2020-03-06;475;7.1;First Cow
507441;[53, 27, 18, 878, 9648];2020-03-06;567;6.1;Sea Fever
502425;[18, 36, 53];2020-03-06;1345;7.2;Escape from Pretoria
529485;[18];2020-03-05;1213;6.643;The Way Back
338762;[28, 878, 12];2020-03-05;4988;6.71;Bloodshot
673595;[16, 35, 10751, 10749];2020-02-29;352;7.4;"Maggie Simpson in ""Playdate with Destiny"""
508439;[10751, 16, 12, 35, 14];2020-02-29;6189;7.675;Onward
489326;[28, 14, 53];2020-02-28;469;6.5;Mortal
342470;[10749, 18];2020-02-28;2883;7.6;All the Bright Places
674607;[53];2020-02-27;418;6.17;The Decline
514207;[878, 18, 28];2020-02-27;809;6.889;Invasion
457335;[28, 35, 80, 53];2020-02-27;2334;6.446;Guns Akimbo
570670;[53, 878, 27];2020-02-26;5783;7.109;The Invisible Man
618355;[878, 16, 28];2020-02-24;827;7.137;Superman: Red Son
555974;[27, 9648, 53];2020-02-20;1239;5.9;Brahms: The Boy II
526007;[53, 80, 18];2020-02-19;803;6.2;The Night Clerk
481848;[12, 10751, 18];2020-02-19;3762;7.545;The Call of the Wild
658760;[10749, 35];2020-02-14;909;6.928;Isi & Ossi
616803;[18, 53];2020-02-14;413;6.7;Breaking Surface
610461;[35];2020-02-14;387;8.0;Veinteañera, divorciada y fantástica
505225;[18, 53];2020-02-14;508;4.865;The Last Thing He Wanted
606566;[10749, 18, 35];2020-02-13;414;6.813;The Best Years
556678;[35, 10749];2020-02-13;1763;7.0;Emma.
539537;[12, 14, 27, 9648];2020-02-12;2478;5.791;Fantasy Island
454626;[28, 878, 35, 10751];2020-02-12;9757;7.308;Sonic the Hedgehog
664413;[10749, 18];2020-02-07;9080;7.032;365 Days
495764;[28, 80];2020-02-05;10330;6.909;Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn)
565426;[10749, 35];2020-02-03;2574;6.829;To All the Boys: P.S. I Still Love You
653567;[99, 10402];2020-01-31;602;7.902;Miss Americana
627463;[18];2020-01-31;459;6.3;The Assistant
466622;[28, 53];2020-01-31;606;5.5;The Rhythm Section
606954;[35];2020-01-30;934;7.076;I Hate Summer
542224;[14, 27, 9648];2020-01-30;1447;5.987;Gretel & Hansel
451184;[18, 36, 53];2020-01-29;380;6.1;Wasp Network
670355;[18, 14];2020-01-28;565;6.466;Return
567970;[18, 9648, 53, 36];2020-01-28;703;6.1;Lost Girls
653601;[18];2020-01-27;552;5.7;Horse Girl
575774;[18, 27];2020-01-27;1091;6.421;His House
552532;[18];2020-01-27;474;7.832;Charm City Kings
656690;[99, 18];2020-01-26;1611;7.451;The Social Dilemma
522241;[53, 36, 18];2020-01-24;1157;7.1;The Courier
652483;[35, 18, 10749];2020-01-23;699;6.3;Airplane Mode
640923;[35];2020-01-23;373;5.9;Kidz
492611;[27, 53];2020-01-23;979;5.7;The Turning
442065;[18, 28, 10752];2020-01-23;449;7.3;The Last Full Measure
651070;[18, 53, 9648];2020-01-17;934;7.016;A Fall from Grace
640344;[10751, 14];2020-01-17;467;8.056;Me Against You: Mr. S's Vendetta
639798;[18, 27];2020-01-17;657;6.4;32 Malasana Street
609242;[35, 53, 80];2020-01-16;790;7.768;The Heist of the Century
474764;[27, 18, 9648, 53];2020-01-16;1275;6.109;The Lodge
586461;[18, 53, 27];2020-01-15;757;6.622;Swallow
38700;[53, 28, 80];2020-01-15;8337;7.136;Bad Boys for Life
592834;[10751, 28, 35];2020-01-09;1264;6.9;My Spy
590869;[18, 36];2020-01-09;399;5.936;Hammamet
526019;[35];2020-01-09;644;6.3;Like a Boss
443791;[27, 878, 28, 12];2020-01-08;3153;6.3;Underwater
630220;[18, 10751];2020-01-02;679;7.426;18 Presents
448119;[10751, 35, 14, 12];2020-01-02;3662;6.599;Dolittle
593402;[35, 18, 10751];2020-01-01;1243;6.115;Tolo Tolo
522627;[28, 80, 35];2020-01-01;5932;7.68;The Gentlemen
430155;[878, 12, 28];2020-01-01;551;6.392;Coma
